fid,hechos_id,latitud,mes_largo,sievi_clas,hipotesis_,medio_cono,smuertos,depto_hech,lugaro,tvictimas,longitud,fecha_hech,municipio_,slesionado,cid
13069,24943248,1.23191818,Junio,CHOQUE,NO RESPETAR PRELACION DE INTERSECCIONES O GIROS,AGENTES DE TRANSITO,1,NARIÑO,Via Nacional - Paso Urbano,1,-77.29530526,2019-06-02,PASTO (CT),0,13069
13070,24943331,10.8950559,Junio,CHOQUE,PASAJEROS OBSTRUYENDO EL CONDUCTOR O SOBRECUPO.,POLICIA DE TRANSITO RURAL,1,ATLÁNTICO,Via Nacional,3,-74.85964697,2019-06-02,GALAPA,2,13070
13071,24943367,6.25701572,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.61625897,2019-05-12,MEDELLÍN (CT),1,13071
13072,24943373,6.27251053,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.59118523,2019-05-26,MEDELLÍN (CT),1,13072
13073,24943410,4.49656831,Junio,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.11971641,2019-06-02,BOGOTÁ D.C. (CT),1,13073
13074,24943418,6.24043503,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55396429,2019-02-05,MEDELLÍN (CT),1,13074
13075,24943447,6.30513265,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.55312533,2019-06-01,MEDELLÍN (CT),1,13075
13076,24943466,6.21775749,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58096472,2019-05-23,MEDELLÍN (CT),1,13076
13077,24943543,6.25630734,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.56791318,2019-05-27,MEDELLÍN (CT),1,13077
13078,24943666,7.09801634,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,3,-73.12914125,2019-05-30,BUCARAMANGA (CT),3,13078
13079,24943834,4.80337148,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,0,RISARALDA,Via Nacional,2,-75.8343204,2019-06-04,PEREIRA (CT),2,13079
13080,24943876,10.44817534,Junio,CHOQUE,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO RURAL,1,CESAR,Vias Rurales,2,-73.30416907,2019-06-06,VALLEDUPAR (CT),1,13080
13081,24944000,4.80105929,Junio,CAIDA OCUPANTE,TRANSITAR CON LAS PUERTAS ABIERTAS.,POLICIA DE TRANSITO RURAL,0,RISARALDA,Via Nacional,1,-75.84135309,2019-06-05,PEREIRA (CT),1,13081
13082,24944049,3.55271824,Junio,ATROPELLO,TRANSITAR DISTANTE DE LA ACERA U ORILLA DE LA CALZADA.,POLICIA DE TRANSITO RURAL,1,VALLE,Via Nacional,1,-76.47942622,2019-06-05,PALMIRA,0,13082
13083,24944200,3.44392901,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.49919258,2019-06-01,CALI (CT),1,13083
13084,24944404,4.8122237,Junio,ATROPELLO,CRUZAR SIN OBSERVAR,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.68778843,2019-06-06,PEREIRA (CT),1,13084
13085,24944405,4.80518897,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.73853335,2019-06-06,PEREIRA (CT),1,13085
13086,24944567,8.94331212,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,CÓRDOBA,Via urbana,1,-75.44146292,2019-06-06,SAHAGÚN,0,13086
13087,24944592,10.44712563,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,3,BOLÍVAR,Vias Rurales,3,-75.26458775,2019-06-05,VILLANUEVA,0,13087
13088,24944659,3.40750852,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,2,-76.34881,2019-06-02,CANDELARIA,2,13088
13089,24944697,3.40682309,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,VALLE,Via urbana,1,-76.34889583,2019-06-01,CANDELARIA,0,13089
13090,24944725,6.53116461,Mayo,CHOQUE,ADELANTAR POR LA DERECHA.,POLICIA DE TRANSITO RURAL,1,ANTIOQUIA,Vias Rurales,1,-75.23937791,2019-05-28,SANTO DOMINGO,0,13090
13091,24944756,7.081415,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,2,-73.836575,2019-06-02,BARRANCABERMEJA,2,13091
13092,24944765,7.069214,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.832131,2019-06-03,BARRANCABERMEJA,1,13092
13093,24944766,7.058718,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.854153,2019-06-03,BARRANCABERMEJA,1,13093
13094,24944838,1.1415654,Junio,CHOQUE,EMBRIAGUEZ APARENTE,POR FISCALIA / CRUCE SPOA-SIEDCO,1,NARIÑO,Via Nacional - Paso Urbano,1,-77.86494831,2019-06-05,MALLAMA,0,13094
13095,24944917,7.43626123,Junio,CHOQUE,ADELANTAR EN CURVA O PENDIENTES.,POLICIA DE TRANSITO RURAL,1,ANTIOQUIA,Vias Rurales,1,-75.30993591,2019-06-03,TARAZÁ,0,13095
13096,24944974,3.49493507,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.48280226,2019-05-13,PALMIRA,1,13096
13097,24944999,4.129263,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Via urbana,2,-73.585161,2019-06-04,VILLAVICENCIO (CT),2,13097
13098,24945082,5.1526917,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,CASANARE,Vias Rurales,1,-72.52486929,2019-05-31,AGUAZUL,0,13098
13099,24945123,4.81757988,Junio,CHOQUE,SEMÁFORO EN ROJO,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.69728634,2019-06-05,PEREIRA (CT),1,13099
13100,24945190,4.81026485,Junio,ATROPELLO,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.69295878,2019-06-05,PEREIRA (CT),1,13100
13101,24945425,7.193165,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CHOCÓ,Vias Rurales,1,-77.19196,2019-06-02,RIOSUCIO,1,13101
13102,24945770,3.46282667,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.530128,2019-05-22,CALI (CT),1,13102
13103,24946280,9.719033,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOLÍVAR,Vias Rurales,1,-75.175973,2019-06-02,EL CARMEN DE BOLÍVAR,1,13103
13104,24946416,1.21206,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,NARIÑO,Via urbana,1,-77.280724,2019-02-28,PASTO (CT),1,13104
13105,24946490,5.28624885,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CALDAS,Vias Rurales,1,-75.55611521,2019-05-20,FILADELFIA,1,13105
13106,24946563,6.15341389,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.6386988,2019-01-23,LA ESTRELLA,1,13106
13107,24946690,3.47969242,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.49841825,2019-06-05,CALI (CT),1,13107
13108,24946738,4.919687,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,TOLIMA,Via urbana,1,-75.056929,2019-05-09,LÍBANO,0,13108
13109,24946799,6.23928918,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58842541,2019-06-03,MEDELLÍN (CT),1,13109
13110,24946810,6.28638772,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58565783,2019-04-12,MEDELLÍN (CT),1,13110
13111,24947071,6.24897271,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58595761,2019-05-07,MEDELLÍN (CT),1,13111
13112,24947113,3.44991004,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.48257243,2019-06-03,CALI (CT),1,13112
13113,24947152,2.92300617,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,HUILA,Via urbana,1,-75.27948498,2019-06-02,NEIVA (CT),0,13113
13114,24947422,6.2533537,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,ANTIOQUIA,Via urbana,1,-75.58453011,2019-06-05,MEDELLÍN (CT),1,13114
13115,24947795,6.17112579,Junio,CHOQUE,"REALIZAR GIRO EN ""U""",POR INFORMACION POLICIVA,0,ANTIOQUIA,Vias Rurales,1,-75.36375005,2019-06-07,RIONEGRO,1,13115
13116,24947833,3.19232101,Junio,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,CAUCA,Via Nacional,1,-76.44488488,2019-06-07,VILLA RICA,1,13116
13117,24947891,2.93994414,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.28895262,2019-04-13,NEIVA (CT),1,13117
13118,24948017,2.90720162,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.27010798,2019-05-16,NEIVA (CT),1,13118
13119,24948022,1.21441271,Mayo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.27569295,2019-05-21,PASTO (CT),1,13119
13120,24948037,3.34577137,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Vias Rurales,2,-76.59412875,2019-05-26,CALI (CT),2,13120
13121,24948058,4.05298542,Junio,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POLICIA DE TRANSITO RURAL,0,TOLIMA,Via Nacional,1,-74.95412878,2019-06-07,GUAMO,1,13121
13122,24948065,3.41886168,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.51615292,2019-05-21,CALI (CT),1,13122
13123,24948152,1.20255998,Mayo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.26826859,2019-05-24,PASTO (CT),2,13123
13124,24948199,2.93552644,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.29205918,2019-05-20,NEIVA (CT),1,13124
13125,24948202,1.215303,Junio,-,-,POR DENUNCIA,0,NARIÑO,Via urbana,2,-77.28835297,2019-06-04,PASTO (CT),2,13125
13126,24948234,1.21943267,Mayo,ATROPELLO,NO RESPETAR PRELACIÓN.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.28237701,2019-05-25,PASTO (CT),1,13126
13127,24948248,3.43807901,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.53377908,2019-04-17,CALI (CT),1,13127
13128,24948273,7.05381705,Junio,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO RURAL,0,ARAUCA,Via Nacional,3,-70.72669661,2019-06-02,ARAUCA (CT),3,13128
13129,24948303,3.41662536,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.54012491,2019-01-03,CALI (CT),1,13129
13130,24948320,1.19445286,Mayo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,3,-77.27498306,2019-05-25,PASTO (CT),3,13130
13131,24948353,2.38299373,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Vias Rurales,3,-75.54484473,2019-04-05,GIGANTE,3,13131
13132,24948398,5.80873893,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR INFORMACION POLICIVA,0,BOYACÁ,Via Nacional - Paso Urbano,1,-73.02049881,2019-06-08,DUITAMA,1,13132
13133,24948444,1.19122208,Mayo,ATROPELLO,CRUZAR SIN OBSERVAR,AGENTES DE TRANSITO,0,NARIÑO,Via Nacional - Paso Urbano,1,-77.27899743,2019-05-26,PASTO (CT),1,13133
13134,24948482,4.70498441,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Via urbana,3,-74.22992489,2019-06-07,MOSQUERA,3,13134
13135,24948485,2.38726978,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.54565476,2019-04-08,GIGANTE,1,13135
13136,24948530,1.23577005,Mayo,CHOQUE,GIRAR BRUSCAMENTE,AGENTES DE TRANSITO,0,NARIÑO,Vias Rurales,3,-77.27074055,2019-05-27,PASTO (CT),3,13136
13137,24948647,7.89673765,Junio,ATROPELLO,OTRA.,POLICIA DE TRANSITO URBANO,1,NORTE DE SANTANDER,Via urbana,1,-72.50384251,2019-06-04,CÚCUTA (CT),0,13137
13138,24948674,4.79680708,Mayo,OTRO,IMPERICIA EN EL MANEJO,POR INFORMACION POLICIVA,0,RISARALDA,Via urbana,1,-75.7325413,2019-05-25,PEREIRA (CT),1,13138
13139,24948689,1.20853462,Mayo,ATROPELLO,NO RESPETAR PRELACIÓN.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.2725494,2019-05-28,PASTO (CT),1,13139
13140,24948690,4.74296378,Junio,CHOQUE,GIRAR BRUSCAMENTE,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Vias Rurales,1,-74.17241833,2019-06-07,FUNZA,1,13140
13141,24948712,8.47221544,Junio,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POLICIA DE TRANSITO RURAL,1,ANTIOQUIA,Via Nacional,2,-76.73313091,2019-06-02,NECOCLÍ,1,13141
13142,24948714,3.44812103,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.52775342,2019-02-21,CALI (CT),1,13142
13143,24948715,4.62312714,Junio,CHOQUE,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO URBANO,1,CUNDINAMARCA,Via urbana,2,-74.15712974,2019-06-07,BOGOTÁ D.C. (CT),1,13143
13144,24948801,1.20368626,Mayo,ATROPELLO,CRUZAR SIN OBSERVAR,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.27910472,2019-05-29,PASTO (CT),1,13144
13145,24948812,9.21315328,Junio,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,CÓRDOBA,Via Nacional,3,-75.81433639,2019-06-08,LORICA,3,13145
13146,24949006,4.99053769,Junio,ATROPELLO,DESCENDER O SUBIR DEL VEHÍCULO EN MARCHA,POR INFORMACION POLICIVA,1,RISARALDA,Vias Rurales,1,-75.74128071,2019-06-05,MARSELLA,0,13146
13147,24949095,4.64180919,Junio,ATROPELLO,OTRA.,POLICIA DE TRANSITO URBANO,1,CUNDINAMARCA,Via urbana,3,-74.12832281,2019-06-07,BOGOTÁ D.C. (CT),2,13147
13148,24949096,2.38281045,Marzo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Vias Rurales,1,-75.54549383,2019-03-03,GIGANTE,1,13148
13149,24949098,3.16695424,Mayo,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,CAUCA,Via Nacional,1,-76.45767365,2019-05-29,VILLA RICA,1,13149
13150,24949300,4.98883748,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Via Nacional,1,-74.0036752,2019-06-08,ZIPAQUIRÁ,1,13150
13151,24949301,1.83964289,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Vias Rurales,1,-76.07216624,2019-04-18,PITALITO,1,13151
13152,24949320,3.35748637,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Vias Rurales,1,-76.51846175,2019-05-18,CALI (CT),1,13152
13153,24949378,1.85105374,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,3,-76.04452598,2019-05-19,PITALITO,3,13153
13154,24949402,5.94835693,Junio,CHOQUE,ADELANTAR INVADIENDO CARRIL DE SENTIDO CONTRARIO.,POR INFORMACION POLICIVA,0,ANTIOQUIA,Vias Rurales,3,-75.95237018,2019-06-05,SALGAR,3,13154
13155,24949417,4.79618698,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.73683283,2019-04-20,PEREIRA (CT),1,13155
13156,24949436,1.88014564,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Vias Rurales,1,-76.06899846,2019-05-19,PITALITO,1,13156
13157,24949443,1.2010539,Mayo,CHOQUE,TRANSITAR EN CONTRAVIA,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.25711096,2019-05-29,PASTO (CT),2,13157
13158,24949449,3.45906935,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.533525,2019-05-22,CALI (CT),1,13158
13159,24949474,4.80338671,Junio,VOLCAMIENTO,SUPERFICIE HÚMEDA,POLICIA DE TRANSITO RURAL,0,VALLE,Via Nacional,2,-75.96478465,2019-06-07,ANSERMANUEVO,2,13159
13160,24949475,1.84925489,Abril,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-76.04869646,2019-04-25,PITALITO,1,13160
13161,24949506,1.20909692,Mayo,ATROPELLO,OTRA.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.27296478,2019-05-29,PASTO (CT),2,13161
13162,24949512,8.75528474,Junio,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO URBANO,0,CÓRDOBA,Via urbana,2,-75.86941247,2019-06-07,MONTERÍA (CT),2,13162
13163,24949548,1.20148733,Mayo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.26489974,2019-05-29,PASTO (CT),1,13163
13164,24949626,4.26378416,Junio,VOLCAMIENTO,"FALTA DE PRECAUCIÓN POR NIEBLA, LLUVIA O HUMO",POLICIA DE TRANSITO RURAL,0,VALLE,Via Nacional,2,-76.1123074,2019-06-07,BUGALAGRANDE,2,13164
13165,24949653,1.20796612,Mayo,CHOQUE,TRANSITAR EN CONTRAVIA,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.26190639,2019-05-29,PASTO (CT),2,13165
13166,24949684,4.041211,Junio,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POLICIA DE TRANSITO RURAL,0,TOLIMA,Via Nacional,1,-74.96137505,2019-06-08,GUAMO,1,13166
13167,24949754,4.82499934,Mayo,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,2,-75.68552754,2019-05-13,DOSQUEBRADAS,2,13167
13168,24949809,1.19905242,Mayo,CHOQUE,TRANSITAR EN CONTRAVIA,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.26214243,2019-05-30,PASTO (CT),1,13168
13169,24949828,6.99431063,Junio,-,-,POR DENUNCIA,0,SANTANDER,Via Nacional - Paso Urbano,5,-73.04798737,2019-06-07,PIEDECUESTA,5,13169
13170,24949877,1.21999044,Mayo,CHOQUE,OTRA.,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,2,-77.26761413,2019-05-31,PASTO (CT),2,13170
13171,24949892,8.7568488,Junio,ATROPELLO,CRUZAR SIN OBSERVAR,POLICIA DE TRANSITO URBANO,0,CÓRDOBA,Via urbana,2,-75.88776414,2019-06-07,MONTERÍA (CT),2,13171
13172,24949933,8.9454159,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CÓRDOBA,Via urbana,1,-75.44366234,2019-06-05,SAHAGÚN,1,13172
13173,24949938,1.22061257,Junio,CHOQUE,NO RESPETAR PRELACION DE INTERSECCIONES O GIROS,AGENTES DE TRANSITO,0,NARIÑO,Via urbana,1,-77.28137923,2019-06-01,PASTO (CT),1,13173
13174,24949982,4.93393938,Mayo,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Vias Rurales,1,-75.96619205,2019-05-22,BALBOA,1,13174
13175,24950016,3.415779,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.49584025,2019-06-02,CALI (CT),1,13175
13176,24950061,5.54417502,Junio,CHOQUE,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOYACÁ,Via urbana,2,-73.35551867,2019-06-08,TUNJA (CT),2,13176
13177,24950068,4.93921529,Mayo,CHOQUE,EXCESO DE VELOCIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.73842708,2019-05-11,MARSELLA,1,13177
13178,24950072,10.85577231,Junio,CHOQUE,EXCESO DE VELOCIDAD,POLICIA DE TRANSITO URBANO,1,ATLÁNTICO,Via urbana,1,-74.7796174,2019-06-01,MALAMBO,0,13178
13179,24950076,4.89282964,Junio,ATROPELLO,EXCESO DE VELOCIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via Nacional - Paso Urbano,1,-75.62713646,2019-06-02,SANTA ROSA DE CABAL,1,13179
13180,24950088,10.95645332,Junio,CHOQUE,NO RESPETAR PRELACION DE INTERSECCIONES O GIROS,POLICIA DE TRANSITO URBANO,0,ATLÁNTICO,Via urbana,1,-74.83589774,2019-06-03,BARRANQUILLA (CT),1,13180
13181,24950123,4.8636638,Junio,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via Nacional - Paso Urbano,1,-75.63264036,2019-06-02,SANTA ROSA DE CABAL,1,13181
13182,24950127,4.88190104,Mayo,ATROPELLO,CRUZAR SIN OBSERVAR,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.62582755,2019-05-28,SANTA ROSA DE CABAL,1,13182
13183,24950129,3.40888221,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.51879009,2019-06-02,CALI (CT),1,13183
13184,24950131,4.87756092,Mayo,ATROPELLO,NO RESPETAR PRELACIÓN.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.6267395,2019-05-27,SANTA ROSA DE CABAL,1,13184
13185,24950314,7.015873,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,2,BOYACÁ,Via Nacional,2,-72.085228,2019-06-02,CUBARÁ,0,13185
13186,24950373,3.014171,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,CAUCA,Via Nacional,1,-76.276796,2019-05-17,TORIBIO,0,13186
13187,24950518,4.807807,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,3,-75.725927,2019-06-05,PEREIRA (CT),3,13187
13188,24950522,4.80546694,Junio,CHOQUE,FRENAR BRUSCAMENTE.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.73583505,2019-06-05,PEREIRA (CT),1,13188
13189,24950583,4.80469718,Junio,CHOQUE,GIRAR BRUSCAMENTE,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.66587231,2019-06-05,PEREIRA (CT),1,13189
13190,24950592,5.16728002,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,CALDAS,Via urbana,1,-75.51889554,2019-06-04,AGUADAS,1,13190
13191,24950606,4.026466,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Vias Rurales,2,-73.176812,2019-06-07,VILLAVICENCIO (CT),2,13191
13192,24950652,4.14657,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Via urbana,1,-73.63818,2019-06-06,VILLAVICENCIO (CT),1,13192
13193,24950751,7.05618,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.85571,2019-06-04,BARRANCABERMEJA,1,13193
13194,24950753,4.80791536,Junio,ATROPELLO,EXCESO DE VELOCIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,1,RISARALDA,Vias Rurales,1,-75.73027909,2019-06-12,PEREIRA (CT),0,13194
13195,24950903,3.46355098,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,VALLE,Via urbana,1,-76.51210151,2019-06-07,CALI (CT),0,13195
13196,24950964,4.81447743,Junio,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,1,-75.71725783,2019-06-06,PEREIRA (CT),1,13196
13197,24951117,6.773353,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,ARAUCA,Vias Rurales,1,-71.307583,2019-06-02,ARAUQUITA,0,13197
13198,24951143,11.09596393,Junio,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO RURAL,0,GUAJIRA,Via Nacional,2,-72.73055457,2019-06-07,HATONUEVO,2,13198
13199,24951195,4.029617,Junio,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Vias Rurales,2,-73.17695,2019-06-06,VILLAVICENCIO (CT),2,13199
13200,24951452,4.95976495,Junio,CHOQUE,EXCESO EN HORAS DE CONDUCCIÓN.,POLICIA DE TRANSITO RURAL,1,CASANARE,Vias Rurales,3,-72.82796642,2019-06-08,MONTERREY,2,13200
13201,24951500,3.4325468,Junio,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,1,TOLIMA,Via Nacional,1,-75.17915038,2019-06-08,NATAGAIMA,0,13201
13202,24951507,2.69274025,Junio,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,CAUCA,Via Nacional,1,-76.53042349,2019-06-08,PIENDAMÓ,1,13202
13203,24951519,2.91791659,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,2,-75.27488231,2019-05-26,NEIVA (CT),2,13203
13204,24951558,2.9298851,Mayo,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,2,-75.29204845,2019-05-29,NEIVA (CT),2,13204
13205,24951559,3.74258465,Junio,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,1,TOLIMA,Via Nacional,1,-75.07659562,2019-06-08,COYAIMA,0,13205
